schema,accuracy_notice,confidence_note,character_id,character,profile_key,last_seen_slot,last_seen_utc,move_kind,data_origin,move_label,move_id_hex,move_id_decimal,hit_segment,duplicate_index,move_address,active_start,active_end,active_frames,active2_start,active2_end,recovery,total_animation_frames,hitstun,blockstun,hitstop,advantage_on_hit,advantage_on_block,damage,meter,multi_hit_count,invulnerability,invulnerability_frames,stun_source,hitstun_source,blockstun_source,hitstop_source,recovery_source,runtime_hit_samples,runtime_block_samples,runtime_recovery_samples,profile_source,character_table_address,manual_verification,research_notes,row_key
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_--,,,,,0x908E9CCC,,,,,,,,,,,-12,-12,1000,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|raw:addr:908E9CCC|||anim_--
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_--,,,,,0x908E9F00,,,,,,,,,,,-12,-12,1000,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|raw:addr:908E9F00|||anim_--
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_--,,,,,0x908EA850,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|raw:addr:908EA850|||anim_--
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_--,,,,,0x908EB10C,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|raw:addr:908EB10C|||anim_--
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_--,,,,,0x908EC0F4,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|raw:addr:908EC0F4|||anim_--
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,back dash,0x0007,7,,,0x908EE450,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0007|||back dash
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_000C,0x000C,12,,,0x908DA578,3,3,1,,,,,24,10,0,-33,-47,400,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:000C|||anim_000C
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Landing,0x000D,13,,,0x908EEBE2,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:000D|||Landing
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Turn around,0x000E,14,,,0x908DC15A,3,3,1,,,,,24,10,0,-33,-47,400,150,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:000E|||Turn around
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_000F,0x000F,15,,,0x908DC266,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:000F|||anim_000F
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_0010,0x0010,16,,,0x90906E92,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0010|||anim_0010
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_0011,0x0011,17,,,0x90906F4E,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0011|||anim_0011
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Jump Cancel,0x0012,18,,,0x90906FBA,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0012|||Jump Cancel
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,pre jump,0x0013,19,,,0x9090703A,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0013|||pre jump
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,jump,0x0014,20,,,0x908DBF32,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0014|||jump
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,jump forward,0x0015,21,,,0x90905DEA,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0015|||jump forward
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,jump back,0x0016,22,,,0x908DC0FE,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0016|||jump back
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_0017,0x0017,23,,,0x908DB220,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0017|||anim_0017
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,alt taunt?,0x0018,24,,,0x908DB328,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0018|||alt taunt?
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Push block post anim,0x0019,25,,,0x908DB430,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0019|||Push block post anim
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_001A,0x001A,26,,,0x908DB538,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:001A|||anim_001A
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_001B,0x001B,27,,,0x908DB640,3,3,1,,,,,,,,-57,-57,400,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:001B|||anim_001B
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Super Jump,0x001C,28,,,0x908DC5EE,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:001C|||Super Jump
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Super Jump,0x001D,29,,,0x908DC8C2,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:001D|||Super Jump
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,landing,0x001E,30,,,0x90905A9E,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:001E|||landing
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Pre Super Jump,0x001F,31,,,0x908DD2D6,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:001F|||Pre Super Jump
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Turn Around,0x0020,32,,,0x90906856,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0020|||Turn Around
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Turn Around,0x0021,33,,,0x908EE1CA,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0021|||Turn Around
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_0022,0x0022,34,,,0x908EE2E2,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0022|||anim_0022
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Air Dash Back,0x0024,36,,,0x908EEA80,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0024|||Air Dash Back
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_0025,0x0025,37,,,0x908EED58,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0025|||anim_0025
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_0026,0x0026,38,,,0x908EEDB8,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0026|||anim_0026
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_0027,0x0027,39,,,0x9090633E,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0027|||anim_0027
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Intro Pose Point,0x0028,40,,,0x908EEEA8,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0028|||Intro Pose Point
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Intro Pose Anchor,0x0029,41,,,0x908EF28C,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0029|||Intro Pose Anchor
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Win Pose,0x002A,42,,,0x908EF394,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:002A|||Win Pose
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_002B,0x002B,43,,,0x908EF730,30,32,3,,,,,,,,-28,-28,2000,50,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:002B|||anim_002B
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,anim_002D,0x002D,45,,,0x908EF734,30,32,3,,,,,,,,-28,-28,2000,50,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:002D|||anim_002D
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Time Over Lose,0x002E,46,,,0x908DD64E,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:002E|||Time Over Lose
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Scanner-derived row; verify with in-game tests before confirming.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Yami exploding,0x002F,47,,,0x90907B7A,14,15,2,,,,,,,,-45,-45,0,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:002F|||Yami exploding
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Block,0x0030,48,,,0x908EF716,,,,,,,,,,,-12,-12,,50,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0030|||Block
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Crouching Block,0x0031,49,,,0x908DE56E,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0031|||Crouching Block
tvc_continuo.frame_data_observed.v1,BEST-EFFORT REVERSE-ENGINEERED FRAME DATA. This sheet is not 100% accurate; verify values with in-game testing before treating them as final.,Partial scanner row; active-window data is missing or unresolved.,23,Yami,id_23_yami,P2-C1,2026-07-13T18:43:52Z,special,saved full action profile,Air block,0x0032,50,,,0x908DE742,,,,,,,,,,,-12,-12,,200,0,,0,,,,,,,,,saved full action profile,0x908D6C80,,,23|id_23_yami|special|action:0032|||Air block
