timestamp_utc,start_frame,end_frame,duration_frames,slot,team,fighter_base,char_id,character_name,sequence_kind,start_action_id,start_action_name,end_action_id,end_action_name,action_path,phase_path,max_combo_count,max_blockstun,max_hitstun,max_reaction_timer,max_timer_1218,max_timer_121c,hitstun_decrement_frames,hitstun_hold_frames,entered_knockdown,entered_wakeup,entered_air_recovery,knockdown_start_offset,wakeup_start_offset,air_recovery_start_offset,recovery_offset,reaction_family_path,reaction_stack_path,reaction_mode_path,f062_path,f063_path,f064_path,f072_path,notes
2026-07-26T03:25:41Z,621,631,10,P2-C1,P2,0x927EB9E0,12,Ryu,hit,1,Action 1,1,Action 1,1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 1 Action 1,hitstun > neutral,0,0,21,20,0,0,0,1,False,False,False,,,,10,0x00000000,27 > 0 > 31 > 21 > 9,0,0 > 8 > 168 > 160,0 > 1,0 > 4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
2026-07-26T03:25:43Z,632,640,8,P2-C1,P2,0x927EB9E0,12,Ryu,hit,1,Action 1,1,Action 1,1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 1 Action 1,hitstun > neutral,0,0,17,16,0,0,0,1,False,False,False,,,,8,0x00000000,0 > 31 > 20 > 7,0,168 > 8 > 168 > 160,1 > 0 > 1,0 > 4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
2026-07-26T03:25:46Z,641,650,9,P2-C1,P2,0x927EB9E0,12,Ryu,hit,1,Action 1,1,Action 1,1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 1 Action 1,hitstun > neutral,0,0,20,19,0,0,0,0,False,False,False,,,,9,0x00000000,0 > 32 > 22 > 11,0,168 > 8 > 168 > 160,1 > 0 > 1,0 > 4 > 0,0,+0x1228 secondary reaction timer observed
2026-07-26T12:45:00Z,0,22,22,P2-C1,P2,0x927EB9E0,12,Ryu,hit,1,Action 1,1,Action 1,1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 1 Action 1,hitstun > neutral,0,0,21,20,0,0,1,12,False,False,False,,,,22,0x00000000,4 > 30 > 18 > 3 > 38 > 28 > 20 > 13 > 4 > 38 > 34 > 30 > 25 > 0 > 37 > 32 > 27,0,160 > 0 > 8 > 136 > 168,1 > 0 > 1,0 > 4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
2026-07-26T12:45:26Z,28,269,241,P2-C1,P2,0x927EB9E0,12,Ryu,hit,64,Standing Hitstun,1,Action 1,64 Standing Hitstun > 66 Low Hitstun > 97 Launched > 91 Soft Knockdown > 160 Air Recovery > 1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 97 Launched > 91 Soft Knockdown > 89 Spiral Knockdown > 102 Knockdown Face Up > 113 Get Up Face Up > 32 Action 32 > 1 Action 1 > 64 Standing Hitstun > 1 Action 1,hitstun > knockdown > air_recovery > hitstun > knockdown > wakeup > hitstun > neutral,0,0,21,20,255744,6,0,220,True,True,True,7,140,20,241,0x00000000,0 > 40 > 35 > 31 > 28 > 0 > 36 > 27 > 23 > 18 > 13 > 7 > 3 > 38 > 27 > 18 > 12 > 4 > 37 > 33 > 29 > 25 > 21 > 17 > 13 > 9 > 5 > 1 > 36 > 32 > 22 > 16 > 10 > 4 > 38 > 30 > 26 > 22 > 18 > 14 > 9 > 5 > 40 > 36 > 32 > 28 > 23 > 19 > 15 > 11 > 7 > 3 > 38 > 34 > 30 > 25 > 22 > 18 > 14 > 9 > 5 > 1 > 37 > 33 > 29 > 25 > 21 > 17 > 13 > 9 > 5 > 0 > 36 > 30 > 0 > 40 > 31 > 26 > 22 > 17 > 13 > 9 > 5 > 1 > 33 > 24 > 15 > 7 > 39 > 33 > 26 > 14 > 3 > 33 > 29 > 25 > 21 > 17 > 13 > 9 > 6 > 2 > 38 > 34 > 29 > 20 > 14 > 7 > 2 > 33 > 22 > 12 > 8 > 5 > 1 > 37 > 33 > 29 > 26 > 21 > 17 > 13 > 9 > 5 > 1 > 37 > 33 > 29 > 25 > 21 > 17 > 13 > 10 > 6 > 2 > 38 > 34 > 31 > 27 > 23 > 19 > 15 > 11 > 7 > 3 > 39 > 35 > 31 > 27 > 24 > 20 > 16 > 12 > 8 > 4 > 1 > 37 > 33 > 29 > 25 > 21 > 17 > 13 > 9 > 5 > 40 > 36 > 31 > 0 > 37 > 26 > 15 > 5,0,8 > 0 > 8 > 0 > 32 > 160 > 168 > 8 > 0 > 8 > 0 > 8 > 0 > 8 > 24 > 8 > 0 > 8 > 32 > 160 > 168 > 160 > 168 > 160 > 168 > 128 > 160 > 168 > 8 > 160,0 > 64 > 192 > 193 > 1 > 0 > 64 > 192 > 64 > 192 > 64 > 192 > 64 > 192 > 0 > 1 > 0 > 1,4 > 0 > 128 > 0 > 4 > 0 > 4 > 0 > 4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
2026-07-26T12:46:07Z,271,587,316,P2-C1,P2,0x927EB9E0,12,Ryu,hit,64,Standing Hitstun,1,Action 1,64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 91 Soft Knockdown > 97 Launched > 160 Air Recovery > 30 Action 30 > 1 Action 1 > 32 Action 32 > 1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 91 Soft Knockdown > 160 Air Recovery > 1 Action 1 > 32 Action 32 > 1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 91 Soft Knockdown > 160 Air Recovery > 30 Action 30 > 1 Action 1 > 32 Action 32 > 1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 66 Low Hitstun > 96 Soft Knockdown > 102 Knockdown Face Up > 113 Get Up Face Up > 1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 66 Low Hitstun > 91 Soft Knockdown > 160 Air Recovery > 1 Action 1 > 65 Overhead Hitstun > 64 Standing Hitstun > 66 Low Hitstun > 1 Action 1,hitstun > knockdown > hitstun > air_recovery > hitstun > knockdown > air_recovery > hitstun > knockdown > air_recovery > hitstun > knockdown > wakeup > hitstun > knockdown > air_recovery > hitstun > neutral > hitstun > neutral,0,0,23,22,254464,6,4,258,True,True,True,7,137,16,316,0x00000000,0 > 40 > 32 > 25 > 39 > 31 > 27 > 23 > 19 > 15 > 7 > 0 > 38 > 32 > 21 > 17 > 13 > 8 > 39 > 0 > 37 > 33 > 28 > 24 > 14 > 8 > 40 > 34 > 28 > 22 > 0 > 39 > 35 > 31 > 27 > 23 > 12 > 40 > 0 > 34 > 35 > 29 > 19 > 12 > 7 > 40 > 34 > 28 > 22 > 14 > 8 > 3 > 39 > 35 > 30 > 20 > 14 > 10 > 6 > 2 > 38 > 34 > 30 > 26 > 22 > 18 > 14 > 10 > 5 > 1 > 36 > 32 > 0 > 37 > 33 > 25 > 38 > 31 > 27 > 22 > 18 > 13 > 9 > 5 > 2 > 38 > 34 > 30 > 25 > 21 > 17 > 9 > 3 > 37 > 30 > 23 > 16 > 6 > 1 > 36 > 32 > 28 > 24 > 19 > 15 > 11 > 7 > 3 > 39 > 30 > 22 > 15 > 0 > 39 > 35 > 0 > 32 > 23 > 17 > 1 > 5 > 29 > 20 > 11 > 3 > 37 > 32 > 23 > 16 > 9 > 37 > 31 > 23 > 14 > 6 > 37 > 32 > 28 > 24 > 19 > 13 > 3 > 25 > 14 > 5 > 35 > 27 > 22 > 18 > 11 > 3 > 38 > 33 > 22 > 12 > 5 > 37 > 26 > 19 > 11 > 2 > 30 > 16 > 9 > 40 > 0 > 39 > 28 > 13 > 6,0,8 > 16 > 8 > 0 > 32 > 160 > 48 > 160 > 0 > 8 > 24 > 16 > 0 > 160 > 176 > 48 > 160 > 168 > 8 > 24 > 0 > 8 > 0 > 8 > 40 > 168 > 160 > 176 > 48 > 160 > 168 > 160 > 0 > 8 > 0 > 8 > 0 > 8 > 0 > 160 > 40 > 8 > 0 > 8 > 0 > 8 > 0 > 32 > 160 > 168 > 160 > 168 > 160 > 168 > 160 > 168 > 8 > 0 > 160 > 168,0 > 64 > 192 > 64 > 192 > 64 > 192 > 193 > 1 > 0 > 64 > 192 > 1 > 0 > 64 > 192 > 193 > 1 > 0 > 64 > 192 > 0 > 1 > 0 > 64 > 192 > 64 > 192 > 64 > 192 > 64 > 192 > 64 > 192 > 193 > 1 > 0 > 1,4 > 0 > 4 > 0 > 4 > 0 > 128 > 0 > 4 > 0 > 4 > 0 > 4 > 0 > 128 > 0 > 4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
2026-07-26T12:46:10Z,588,601,13,P2-C1,P2,0x927EB9E0,12,Ryu,hit,64,Standing Hitstun,1,Action 1,64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 91 Soft Knockdown > 64 Standing Hitstun > 1 Action 1,hitstun > knockdown > hitstun > neutral,0,0,27,26,0,0,0,2,True,False,False,7,,,13,0x00000000,0 > 34 > 18 > 10,0,8 > 40 > 0 > 160,0 > 64 > 192 > 1 > 0 > 1,4 > 0 > 4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
2026-07-26T12:46:15Z,608,624,16,P2-C1,P2,0x927EB9E0,12,Ryu,hit,1,Action 1,1,Action 1,1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 91 Soft Knockdown > 1 Action 1 > 64 Standing Hitstun > 1 Action 1,hitstun > knockdown > neutral > hitstun > neutral,0,0,27,26,0,2,0,4,True,False,False,6,,,16,0x00000000,0 > 36 > 0 > 39 > 29 > 21 > 14,0,0 > 8 > 168 > 8 > 0 > 160,0 > 64 > 192 > 1 > 0 > 1,0 > 4 > 0 > 4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
2026-07-26T12:46:19Z,626,644,18,P2-C1,P2,0x927EB9E0,12,Ryu,hit,1,Action 1,1,Action 1,1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 91 Soft Knockdown > 1 Action 1 > 64 Standing Hitstun > 1 Action 1,hitstun > knockdown > neutral > hitstun > neutral,0,0,27,26,0,0,1,4,True,False,False,8,,,18,0x00000000,0 > 37 > 0 > 36 > 25 > 15 > 38,0,0 > 8 > 168 > 8 > 0 > 168,0 > 64 > 192 > 1 > 0 > 1,0 > 4 > 0 > 4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
2026-07-26T12:47:41Z,1743,2063,320,P2-C1,P2,0x927EB9E0,12,Ryu,hit,91,Soft Knockdown,1,Action 1,91 Soft Knockdown > 160 Air Recovery > 4615 Action 4615 > 119 Get Up Face Down > 19 Action 19 > 20 Action 20 > 30 Action 30 > 1 Action 1 > 20 Action 20 > 1 Action 1 > 64 Standing Hitstun > 97 Launched > 91 Soft Knockdown > 160 Air Recovery > 1 Action 1 > 64 Standing Hitstun > 97 Launched > 91 Soft Knockdown > 160 Air Recovery > 1 Action 1 > 64 Standing Hitstun > 1 Action 1 > 97 Launched > 91 Soft Knockdown > 160 Air Recovery > 1 Action 1 > 64 Standing Hitstun > 97 Launched > 91 Soft Knockdown > 160 Air Recovery > 30 Action 30 > 1 Action 1 > 64 Standing Hitstun > 97 Launched > 160 Air Recovery > 30 Action 30 > 1 Action 1 > 64 Standing Hitstun > 97 Launched > 91 Soft Knockdown > 4615 Action 4615 > 104 Knockdown Face Down > 119 Get Up Face Down > 1 Action 1 > 89 Spiral Knockdown > 102 Knockdown Face Up > 113 Get Up Face Up > 1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 80 Hard Knockdown > 73 Knockdown Face Up > 113 Get Up Face Up > 1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 1 Action 1,knockdown > air_recovery > hitstun > wakeup > hitstun > knockdown > air_recovery > hitstun > knockdown > air_recovery > hitstun > knockdown > air_recovery > hitstun > knockdown > air_recovery > hitstun > air_recovery > hitstun > knockdown > hitstun > knockdown > wakeup > hitstun > knockdown > wakeup > hitstun > knockdown > wakeup > hitstun > neutral,0,0,25,24,255488,6,2,262,True,True,True,0,21,5,320,0x00000000,0 > 36 > 26 > 0 > 33 > 28 > 22 > 11 > 6 > 0 > 40 > 36 > 32 > 28 > 19 > 14 > 8 > 0 > 39 > 33 > 27 > 21 > 15 > 9 > 2 > 38 > 34 > 30 > 26 > 22 > 18 > 13 > 9 > 5 > 31 > 22 > 12 > 6 > 35 > 29 > 22 > 16 > 0 > 37 > 40 > 37 > 32 > 28 > 23 > 0 > 34 > 39 > 35 > 31 > 27 > 23 > 18 > 14 > 0 > 37 > 40 > 38 > 29 > 21 > 0 > 35 > 0 > 35 > 31 > 40 > 36 > 32 > 27 > 23 > 14 > 1 > 29 > 18 > 11 > 3 > 39 > 27 > 19 > 12 > 5 > 38 > 32 > 21 > 14 > 0 > 31 > 39 > 33 > 29 > 24 > 20 > 11 > 2 > 37 > 33 > 29 > 25 > 21 > 17 > 10 > 2 > 35 > 28 > 20 > 12 > 7 > 2 > 37 > 32 > 25 > 16 > 0 > 30 > 22 > 33 > 25 > 13 > 5 > 37 > 30 > 22 > 14 > 4 > 37 > 33 > 27 > 23 > 19 > 6 > 38 > 29 > 20 > 9 > 40 > 32 > 27 > 23 > 18 > 13 > 9 > 5 > 1 > 37 > 33 > 29 > 25 > 21 > 17 > 13 > 9 > 5 > 1 > 37 > 33 > 28 > 24 > 20 > 15 > 11 > 7 > 3 > 39 > 35 > 31 > 27 > 23 > 19 > 15 > 11 > 7 > 3 > 39 > 34 > 30 > 26 > 22 > 0 > 38 > 26 > 32 > 26 > 19 > 0 > 37 > 27 > 18,0,0 > 8 > 0 > 8 > 24 > 8 > 0 > 8 > 168 > 40 > 32 > 160 > 32 > 160 > 168 > 8 > 0 > 8 > 0 > 8 > 32 > 160 > 168 > 40 > 8 > 0 > 8 > 32 > 160 > 168 > 8 > 168 > 0 > 8 > 32 > 160 > 8 > 0 > 8 > 32 > 168 > 8 > 0 > 32 > 160 > 168 > 8 > 0 > 8 > 24 > 8 > 0 > 64 > 0 > 8 > 168 > 160 > 168 > 8 > 0 > 8 > 0 > 160 > 168 > 160 > 168 > 160 > 168 > 8 > 0 > 8 > 0 > 160 > 168 > 0 > 8 > 168 > 160,64 > 192 > 64 > 192 > 193 > 64 > 0 > 1 > 65 > 193 > 1 > 65 > 193 > 1 > 0 > 192 > 64 > 192 > 193 > 1 > 0 > 64 > 192 > 193 > 1 > 0 > 1 > 0 > 64 > 192 > 193 > 1 > 0 > 64 > 192 > 64 > 192 > 193 > 1 > 0 > 64 > 192 > 193 > 1 > 0 > 64 > 192 > 64 > 0 > 1 > 64 > 192 > 0 > 1 > 0 > 64 > 192 > 0 > 1 > 0 > 1,0 > 4 > 16 > 0 > 16 > 0 > 4 > 0 > 128 > 0 > 4 > 0 > 128 > 0 > 4 > 0 > 128 > 0 > 4 > 0 > 128 > 0 > 4 > 0 > 128 > 0 > 4 > 0 > 4 > 0 > 4 > 0 > 4 > 0 > 4 > 0 > 4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
2026-07-26T12:47:44Z,2068,2081,13,P2-C1,P2,0x927EB9E0,12,Ryu,hit,64,Standing Hitstun,1,Action 1,64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 1 Action 1,hitstun > neutral,0,0,25,24,0,0,0,1,False,False,False,,,,13,0x00000000,0 > 37 > 33 > 29,0,8 > 168,0 > 1,4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
2026-07-26T12:47:46Z,2086,2094,8,P2-C1,P2,0x927EB9E0,12,Ryu,hit,64,Standing Hitstun,1,Action 1,64 Standing Hitstun > 66 Low Hitstun > 1 Action 1,hitstun > neutral,0,0,22,21,0,0,1,0,False,False,False,,,,8,0x00000000,0 > 36 > 29 > 24,0,8 > 0 > 8 > 168,0 > 1,4 > 0,0,+0x1228 secondary reaction timer observed
2026-07-26T12:47:50Z,2108,2121,13,P2-C1,P2,0x927EB9E0,12,Ryu,hit,64,Standing Hitstun,1,Action 1,64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 1 Action 1,hitstun > neutral,0,0,25,25,0,0,0,2,False,False,False,,,,13,0x00000000,0 > 37 > 30 > 21,0,8 > 0 > 8 > 168 > 160,0 > 1,4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
2026-07-26T12:48:11Z,2130,2287,157,P2-C1,P2,0x927EB9E0,12,Ryu,hit,64,Standing Hitstun,1,Action 1,64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 80 Hard Knockdown > 73 Knockdown Face Up > 113 Get Up Face Up > 1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 80 Hard Knockdown > 73 Knockdown Face Up > 113 Get Up Face Up > 1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 80 Hard Knockdown > 91 Soft Knockdown > 160 Air Recovery > 1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 1 Action 1,hitstun > knockdown > wakeup > hitstun > knockdown > wakeup > hitstun > knockdown > air_recovery > hitstun > neutral,0,0,25,25,255488,4,0,101,True,True,True,13,25,139,157,0x00000000,0 > 37 > 26 > 40 > 33 > 26 > 21 > 15 > 8 > 5 > 40 > 0 > 39 > 35 > 24 > 37 > 29 > 23 > 16 > 9 > 40 > 32 > 25 > 20 > 12 > 6 > 40 > 34 > 24 > 14 > 5 > 39 > 33 > 28 > 25 > 21 > 17 > 13 > 9 > 6 > 2 > 37 > 33 > 28 > 24 > 15 > 8 > 2 > 36 > 30 > 24 > 17 > 13 > 9 > 5 > 40 > 36 > 32 > 28 > 24 > 20 > 16 > 12 > 1 > 32 > 24 > 16 > 0 > 40 > 33 > 0 > 38 > 32 > 26,0,8 > 0 > 128 > 160 > 168 > 40 > 8 > 0 > 168 > 160 > 168 > 160 > 168 > 160 > 168 > 40 > 8 > 0 > 8 > 0 > 160 > 168 > 8 > 168,0 > 64 > 192 > 0 > 1 > 0 > 64 > 192 > 0 > 1 > 0 > 64 > 192 > 64 > 192 > 193 > 1 > 0 > 1,4 > 0 > 4 > 0 > 4 > 0 > 4 > 0 > 4 > 0 > 4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
2026-07-26T14:10:08Z,202,296,94,P2-C1,P2,0x927EB9E0,12,Ryu,hit,64,Standing Hitstun,1,Action 1,64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 80 Hard Knockdown > 73 Knockdown Face Up > 113 Get Up Face Up > 1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 1 Action 1,hitstun > knockdown > wakeup > hitstun > neutral,0,0,25,25,255232,4,2,62,True,True,False,16,27,,94,0x00000000,0 > 36 > 31 > 25 > 40 > 36 > 32 > 27 > 23 > 18 > 12 > 7 > 40 > 34 > 28 > 23 > 18 > 12 > 7 > 2 > 37 > 33 > 28 > 23 > 18 > 13 > 8 > 3 > 39 > 34 > 30 > 26 > 21 > 16 > 11 > 6 > 2 > 38 > 34 > 30 > 26 > 21 > 17 > 13 > 8 > 0 > 38 > 33 > 24,0,8 > 0 > 128 > 160 > 168 > 160 > 168 > 40 > 8 > 0 > 8 > 0 > 160,0 > 64 > 192 > 0 > 1 > 0 > 1,4 > 0 > 4 > 0 > 4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
2026-07-26T14:10:10Z,301,324,23,P2-C1,P2,0x927EB9E0,12,Ryu,hit,64,Standing Hitstun,1,Action 1,64 Standing Hitstun > 66 Low Hitstun > 64 Standing Hitstun > 1 Action 1,hitstun > neutral,0,0,25,24,0,0,0,6,False,False,False,,,,23,0x00000000,0 > 38 > 33 > 28,0,40 > 8 > 0 > 160,1 > 0 > 1,4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
2026-07-26T14:10:12Z,330,342,12,P2-C1,P2,0x927EB9E0,12,Ryu,hit,64,Standing Hitstun,1,Action 1,64 Standing Hitstun > 66 Low Hitstun > 1 Action 1,hitstun > neutral,0,0,22,21,0,0,0,3,False,False,False,,,,12,0x00000000,0 > 40 > 34 > 29,0,8 > 0 > 8 > 136 > 168,0 > 1,4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
2026-07-26T14:24:01Z,0,232,232,P2-C1,P2,0x927EB9E0,12,Ryu,hit,1,Action 1,1,Action 1,1 Action 1 > 20 Action 20 > 30 Action 30 > 1 Action 1 > 20 Action 20 > 91 Soft Knockdown > 160 Air Recovery > 4615 Action 4615 > 119 Get Up Face Down > 19 Action 19 > 20 Action 20 > 30 Action 30 > 20 Action 20 > 91 Soft Knockdown > 160 Air Recovery > 1 Action 1 > 20 Action 20 > 91 Soft Knockdown > 160 Air Recovery > 30 Action 30 > 20 Action 20 > 1 Action 1 > 20 Action 20 > 1 Action 1 > 20 Action 20 > 30 Action 30 > 1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 1 Action 1,hitstun > knockdown > air_recovery > hitstun > wakeup > hitstun > knockdown > air_recovery > hitstun > knockdown > air_recovery > hitstun > neutral,0,0,21,21,255488,6,1,220,True,True,True,92,128,102,232,0x00000000,13 > 37 > 28 > 7 > 38 > 30 > 20 > 10 > 1 > 19 > 12 > 2 > 32 > 24 > 12 > 3 > 31 > 23 > 17 > 11 > 4 > 36 > 30 > 25 > 21 > 16 > 11 > 5 > 36 > 30 > 24 > 19 > 14 > 9 > 4 > 39 > 35 > 31 > 26 > 20 > 16 > 12 > 7 > 3 > 39 > 34 > 27 > 21 > 17 > 12 > 7 > 3 > 39 > 35 > 31 > 26 > 22 > 17 > 11 > 6 > 40 > 35 > 30 > 25 > 20 > 15 > 11 > 5 > 39 > 34 > 29 > 24 > 20 > 15 > 11 > 7 > 3 > 38 > 39 > 36 > 32 > 27 > 23 > 19 > 15 > 10 > 6 > 40 > 0 > 39 > 35 > 31 > 0 > 36 > 32 > 28 > 23 > 40 > 38 > 33 > 29 > 25 > 20 > 16 > 12 > 7 > 3 > 38 > 40 > 36 > 31 > 0 > 38 > 0 > 39 > 34 > 30 > 0 > 38 > 39 > 37 > 27 > 17 > 11 > 6 > 0 > 39 > 34 > 29 > 23 > 17 > 13 > 8 > 3 > 0 > 39 > 34 > 30 > 26 > 22 > 17 > 13 > 9 > 5 > 40 > 34 > 30 > 26 > 22 > 17 > 12 > 8 > 3 > 39 > 35 > 31 > 27 > 23 > 19 > 14 > 9 > 4 > 39 > 0 > 36 > 30 > 25,0,160 > 168 > 160 > 32 > 160 > 32 > 40 > 8 > 0 > 8 > 0 > 24 > 8 > 24 > 8 > 0 > 160 > 32 > 40 > 8 > 0 > 32 > 160 > 32 > 40 > 0 > 8 > 0 > 32 > 40 > 160 > 32 > 40 > 168 > 32 > 40 > 168 > 160 > 168 > 8 > 0 > 8 > 0 > 160,1 > 65 > 193 > 1 > 65 > 64 > 192 > 64 > 192 > 193 > 64 > 0 > 1 > 65 > 193 > 1 > 65 > 64 > 192 > 64 > 192 > 193 > 1 > 65 > 64 > 192 > 64 > 192 > 193 > 1 > 65 > 193 > 1 > 65 > 193 > 1 > 65 > 193 > 1 > 0 > 1,0 > 16 > 0 > 16 > 0 > 4 > 16 > 0 > 16 > 0 > 128 > 16 > 0 > 128 > 16 > 0 > 16 > 0 > 16 > 0 > 4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
2026-07-26T14:42:24Z,0,249,249,P2-C1,P2,0x927EB9E0,12,Ryu,hit,1,Action 1,1,Action 1,1 Action 1 > 20 Action 20 > 30 Action 30 > 19 Action 19 > 20 Action 20 > 91 Soft Knockdown > 160 Air Recovery > 30 Action 30 > 20 Action 20 > 30 Action 30 > 19 Action 19 > 20 Action 20 > 91 Soft Knockdown > 160 Air Recovery > 4615 Action 4615 > 104 Knockdown Face Down > 119 Get Up Face Down > 19 Action 19 > 20 Action 20 > 30 Action 30 > 1 Action 1 > 64 Standing Hitstun > 66 Low Hitstun > 1 Action 1,hitstun > knockdown > air_recovery > hitstun > knockdown > air_recovery > hitstun > knockdown > wakeup > hitstun > neutral,0,0,21,19,255488,6,2,236,True,True,True,139,206,150,249,0x00000000,23 > 4 > 38 > 32 > 27 > 20 > 16 > 12 > 8 > 3 > 40 > 36 > 32 > 28 > 23 > 19 > 14 > 10 > 6 > 2 > 37 > 33 > 27 > 23 > 18 > 14 > 10 > 6 > 1 > 37 > 33 > 29 > 25 > 21 > 17 > 13 > 9 > 4 > 1 > 37 > 33 > 29 > 25 > 21 > 17 > 12 > 8 > 4 > 40 > 36 > 32 > 28 > 25 > 20 > 16 > 12 > 8 > 1 > 37 > 33 > 29 > 26 > 22 > 18 > 14 > 11 > 7 > 3 > 39 > 34 > 30 > 26 > 22 > 18 > 14 > 10 > 7 > 3 > 39 > 35 > 30 > 26 > 22 > 18 > 14 > 10 > 6 > 2 > 38 > 34 > 30 > 26 > 22 > 18 > 14 > 10 > 6 > 2 > 38 > 34 > 30 > 26 > 21 > 17 > 13 > 9 > 5 > 1 > 36 > 32 > 28 > 24 > 20 > 16 > 12 > 8 > 4 > 40 > 36 > 33 > 29 > 25 > 21 > 17 > 13 > 39 > 35 > 31 > 27 > 23 > 19 > 15 > 12 > 8 > 4 > 39 > 40 > 38 > 34 > 30 > 0 > 37 > 38 > 0 > 37 > 33 > 30 > 22 > 15 > 7 > 39 > 40 > 38 > 34 > 0 > 37 > 32 > 28 > 24 > 0 > 39 > 35 > 30 > 26 > 22 > 18 > 14 > 10 > 6 > 0 > 36 > 32 > 27 > 24 > 19 > 15 > 11 > 7 > 2 > 38 > 34 > 29 > 25 > 21 > 17 > 0 > 37 > 33 > 29,0,160 > 168 > 160 > 32 > 160 > 32 > 40 > 0 > 8 > 0 > 32 > 160 > 40 > 0 > 8 > 0 > 8 > 0 > 8 > 24 > 8 > 0 > 72 > 8 > 168 > 40 > 32 > 8 > 40 > 168 > 160 > 168 > 8 > 0 > 160,1 > 65 > 193 > 1 > 65 > 64 > 192 > 64 > 192 > 193 > 1 > 65 > 193 > 1 > 65 > 64 > 192 > 64 > 192 > 193 > 64 > 0 > 1 > 65 > 193 > 192 > 193 > 1 > 0 > 1,0 > 16 > 0 > 4 > 16 > 0 > 128 > 16 > 0 > 4 > 16 > 0 > 4 > 16 > 0 > 4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
2026-07-26T14:42:26Z,253,268,15,P2-C1,P2,0x927EB9E0,12,Ryu,hit,64,Standing Hitstun,1,Action 1,64 Standing Hitstun > 66 Low Hitstun > 1 Action 1,hitstun > neutral,0,0,17,16,0,0,3,1,False,False,False,,,,15,0x00000000,0 > 37 > 32 > 28,0,8 > 0 > 160,0 > 1,4 > 0,0,+0x1228 secondary reaction timer observed; +0x1210 held instead of decrementing on one or more sampled frames
